rebalance_date,macro_source_date,configuration,evidence_id,prompt_mode,guard_enabled,p_memorized,parse_ok,steered,conviction,cpi_yoy_z,t10y2y_z,hy_oas_z,macro_state_norm,loading_inflation,loading_growth,loading_credit_stress,loading_policy,loading_risk_appetite,raw_view_tilt,applied_view_tilt,expected_attenuation,observed_attenuation,relation_error,allocation_status,bl_fallback_reason,target_effective_date,target_reconstruction_error,raw_tilt_SWDA_L,raw_tilt_XLK,raw_tilt_IAU,raw_tilt_BIL,applied_tilt_SWDA_L,applied_tilt_XLK,applied_tilt_IAU,applied_tilt_BIL,bl_q_SWDA_L,bl_q_XLK,bl_q_IAU,bl_q_BIL,hrp_base_weight_SWDA_L,hrp_base_weight_XLK,hrp_base_weight_IAU,hrp_base_weight_BIL,bl_weight_SWDA_L,bl_weight_XLK,bl_weight_IAU,bl_weight_BIL,target_weight_SWDA_L,target_weight_XLK,target_weight_IAU,target_weight_BIL,target_delta_SWDA_L,target_delta_XLK,target_delta_IAU,target_delta_BIL
2019-09-02,2019-08-31,factor_nonpit_unguarded_diagnostic_ext2026,fcda9db960204e38caa21a0527034a55f7d74fb096edbc29fb71b1787df38740,nonpit_diagnostic,False,0.68191206,True,True,0.80653580,0.26084925,-1.72179937,-0.42854264,1.79340018,0.26000000,0.43000000,1.00000000,1.00000000,-1.00000000,6.23000000,6.23000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2019-08-01,,-1.34800000,-1.72600000,1.33600000,1.82000000,-1.34800000,-1.72600000,1.33600000,1.82000000,-0.00431433,-0.00552413,0.00427592,0.00582498,0.19930127,0.12278071,0.42791801,0.25000000,,,,,0.20617057,0.12669796,0.41713146,0.25000000,0.00686930,0.00391725,-0.01078655,0.00000000
2019-10-01,2019-09-30,factor_nonpit_unguarded_diagnostic_ext2026,23d43bec63037f4a6babc4aecc3d9ce166d75dae6a3a814e48d6f86865c46002,nonpit_diagnostic,False,0.92908999,True,True,0.53851648,0.19986001,-1.58824128,-0.51862942,1.68268561,0.20000000,-0.40000000,0.80000000,-0.50000000,-0.60000000,4.49000000,4.49000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2019-10-01,0.00000000,-1.31000000,-1.31000000,1.13000000,0.74000000,-1.31000000,-1.31000000,1.13000000,0.74000000,-0.00279943,-0.00279943,0.00241478,0.00158136,0.19960338,0.12295354,0.42744308,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.13972237,0.08606748,0.59921016,0.17500000,-0.05988101,-0.03688606,0.17176707,-0.07500000
2019-11-01,2019-10-31,factor_nonpit_unguarded_diagnostic_ext2026,bc5e424a00d6c456b1cc082e39d055ffd3a5d2926c18e10d3771ba0446247b18,nonpit_diagnostic,False,0.73907232,True,True,0.63600314,0.25413906,-1.31977011,-0.40208469,1.40287273,0.25000000,0.40000000,-0.40000000,-0.80000000,-1.00000000,1.04000000,1.04000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2019-11-01,0.00000000,0.28500000,0.13000000,0.18000000,-0.44500000,0.28500000,0.13000000,0.18000000,-0.44500000,0.00071929,0.00032810,0.00045429,-0.00112310,0.19128260,0.12033726,0.43838014,0.25000000,0.99999998,0.00000000,0.00000001,0.00000001,0.43389781,0.08423608,0.30686610,0.17500000,0.24261521,-0.03610118,-0.13151404,-0.07500000
2019-12-02,2019-11-30,factor_nonpit_unguarded_diagnostic_ext2026,e9505f9ed52a64b62df5213f89a45e7639944c0caad7e86e2cada2c1b802808c,nonpit_diagnostic,False,0.82427587,False,False,,0.64689240,-1.28647506,-0.50544679,1.52609447,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2019-12-02,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18984748,0.11956017,0.44059234,0.25000000,0.18984748,0.11956017,0.44059234,0.25000000,0.18984748,0.11956017,0.44059234,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2020-01-02,2019-12-31,factor_nonpit_unguarded_diagnostic_ext2026,a60c3d20ea4a2bc93d28f0c32d8fd952ada64b9575acf32677fbd5499a989cde,nonpit_diagnostic,False,0.93267017,False,False,,0.87680668,-0.90533675,-0.84764132,1.51885496,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2020-01-02,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18970716,0.11975724,0.44053559,0.25000000,0.18970716,0.11975724,0.44053559,0.25000000,0.18970716,0.11975724,0.44053559,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2020-02-03,2020-01-31,factor_nonpit_unguarded_diagnostic_ext2026,d25d3e8df49459fc18185c776c3d7b760509dc0b628c13c2f466ad98b57436b2,nonpit_diagnostic,False,0.42910456,True,True,0.83565543,1.17338188,-1.19802547,-0.45610526,1.73784984,1.00000000,-0.46000000,-1.00000000,0.80000000,-0.80000000,3.94000000,3.94000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-02-03,0.00000000,-0.68000000,-1.40000000,0.76400000,1.09600000,-0.68000000,-1.40000000,0.76400000,1.09600000,-0.00225494,-0.00464253,0.00253350,0.00363444,0.18765620,0.11860522,0.44373858,0.25000000,0.00000000,0.00000000,0.99999982,0.00000018,0.13135934,0.08302366,0.61061695,0.17500005,-0.05629686,-0.03558157,0.16687837,-0.07499995
2020-03-02,2020-02-29,factor_nonpit_unguarded_diagnostic_ext2026,3ef0e2757b15c8558a5f1d00b83584a12ae74b4b911b339a533c365251cc2c74,nonpit_diagnostic,False,0.69254283,False,False,,0.84611810,-0.97829809,0.43219149,1.36373475,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2020-03-02,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18532372,0.11900408,0.44567220,0.25000000,0.18532372,0.11900408,0.44567220,0.25000000,0.18532372,0.11900408,0.44567220,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2020-04-01,2020-03-31,factor_nonpit_unguarded_diagnostic_ext2026,2025f64e247187a3e9d2ea6554d1de921886a216d9162cdfd468defe011a6aa2,nonpit_diagnostic,False,0.69341211,True,True,0.69127419,-0.21747233,-0.53468045,3.25834982,3.30908158,-0.22000000,1.00000000,-0.53000000,-0.50000000,0.90000000,8.02400000,8.02400000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-04-01,0.00000000,2.18000000,2.47300000,-1.44700000,-1.92400000,2.18000000,2.47300000,-1.44700000,-1.92400000,0.00598007,0.00678381,-0.00396934,-0.00527782,0.17829986,0.10940325,0.46229690,0.25000000,0.97531973,0.02468027,0.00000000,0.00000000,0.41740582,0.08398635,0.32360783,0.17500000,0.23910596,-0.02541689,-0.13868907,-0.07500000
2020-05-01,2020-04-30,factor_nonpit_unguarded_diagnostic_ext2026,15a27af836ae7599e8075df1dc861f5acb004dd2b0110a242d6390aec708914b,nonpit_diagnostic,False,0.74430708,True,True,0.86970110,-1.73809160,-0.57293306,2.22060803,2.87755360,-0.87000000,1.00000000,0.29000000,1.00000000,0.97000000,4.65300000,4.65300000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-05-01,0.00000000,1.31100000,1.59500000,-1.27800000,-0.46900000,1.31100000,1.59500000,-1.27800000,-0.46900000,0.00452452,0.00550466,-0.00441063,-0.00161861,0.17363078,0.10949978,0.46686944,0.25000000,1.00000000,0.00000000,0.00000000,0.00000000,0.42154155,0.07664984,0.32680861,0.17500000,0.24791077,-0.03284993,-0.14006083,-0.07500000
2020-06-01,2020-05-31,factor_nonpit_unguarded_diagnostic_ext2026,4860b32a3080636ad56c7544eb91d07848aa01d9aff9ab818c87b361bef18748,nonpit_diagnostic,False,0.72372537,True,True,0.72625065,-1.90160882,-0.43883389,1.35373628,2.37514067,-1.00000000,1.00000000,0.44000000,0.50000000,-0.44000000,1.87400000,1.87400000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-06-01,0.00000000,0.53400000,0.69000000,-0.62200000,0.02800000,0.53400000,0.69000000,-0.62200000,0.02800000,0.00153896,0.00198854,-0.00179257,0.00008069,0.17349211,0.10991181,0.46659608,0.25000000,0.21744716,0.78255282,0.00000000,0.00000001,0.18667863,0.31170411,0.32661726,0.17500000,0.01318652,0.20179230,-0.13997882,-0.07500000
2020-07-01,2020-06-30,factor_nonpit_unguarded_diagnostic_ext2026,d4ae9281b75356376770471429698dabc3db0fce5f23f6d5feabe4e89f58a67c,nonpit_diagnostic,False,0.61813663,True,True,0.78124260,-1.27027504,-0.38904973,1.24538757,1.82097462,-1.00000000,1.00000000,-0.39000000,-0.70000000,0.64000000,8.88200000,8.88200000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-07-01,0.00000000,2.20600000,2.73500000,-1.86300000,-2.07800000,2.20600000,2.73500000,-1.86300000,-2.07800000,0.00683897,0.00847896,-0.00577561,-0.00644215,0.17281850,0.10903659,0.46814491,0.25000000,1.00000000,0.00000000,0.00000000,0.00000000,0.42097295,0.07632561,0.32770144,0.17500000,0.24815445,-0.03271098,-0.14044347,-0.07500000
2020-08-03,2020-07-31,factor_nonpit_unguarded_diagnostic_ext2026,e3aa05b730f11dc2e21ef83e8587168adeb50a34b6a376b4380ab569147fc604,nonpit_diagnostic,False,0.54248043,True,True,0.54400368,-0.94310441,-0.50285879,0.31234484,1.11349548,-0.94000000,0.31000000,0.50000000,-0.30000000,-0.40000000,0.92000000,0.92000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-08-03,0.00000000,0.04200000,0.35400000,-0.35600000,-0.16800000,0.04200000,0.35400000,-0.35600000,-0.16800000,0.00009067,0.00076420,-0.00076851,-0.00036267,0.17268698,0.10911750,0.46819551,0.25000000,0.76423891,0.01164716,0.22411364,0.00000029,0.35015256,0.07987640,0.39497095,0.17500009,0.17746558,-0.02924110,-0.07322456,-0.07499991
2020-09-01,2020-08-31,factor_nonpit_unguarded_diagnostic_ext2026,fccba069837f03f7a1f6cabd2cd5d7626e8530046b231c91ac7f7a708d52373c,nonpit_diagnostic,False,0.45052104,True,True,0.32790242,-0.60301568,-0.13551637,0.21904688,0.65572413,-0.60000000,-0.14000000,0.22000000,-0.14000000,0.30000000,1.15200000,1.15200000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-09-01,0.00000000,0.08600000,0.37600000,-0.43400000,-0.25600000,0.08600000,0.37600000,-0.43400000,-0.25600000,0.00011190,0.00048925,-0.00056472,-0.00033311,0.18272618,0.11547249,0.45180133,0.25000000,0.80967933,0.00000015,0.19032015,0.00000036,0.37081212,0.08083079,0.37335698,0.17500011,0.18808595,-0.03464170,-0.07844435,-0.07499989
2020-10-01,2020-09-30,factor_nonpit_unguarded_diagnostic_ext2026,c533b9fc506ece09ae919f10b265c7f956fc1f58517e3cc650727fc86e4df916,nonpit_diagnostic,False,0.57152751,True,True,0.36671515,-0.50656062,-0.15475020,0.52804694,0.74792035,-0.51000000,0.53000000,-0.15000000,0.00000000,0.33000000,3.85500000,3.85500000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-10-01,0.00000000,1.00100000,1.20500000,-0.89000000,-0.75900000,1.00100000,1.20500000,-0.89000000,-0.75900000,0.00145667,0.00175354,-0.00129514,-0.00110451,0.18543961,0.11536994,0.44919045,0.25000000,0.99999999,0.00000000,0.00000000,0.00000000,0.42980772,0.08075896,0.31443332,0.17500000,0.24436812,-0.03461098,-0.13475714,-0.07500000
2020-11-02,2020-10-31,factor_nonpit_unguarded_diagnostic_ext2026,abfdc3f8e609accecba756cdcce050a3106debee1d4c3b4fc00cb5a2f8370099,nonpit_diagnostic,False,0.72457035,True,True,0.50000000,-0.80162130,0.34923096,0.47051338,0.99294603,-0.80000000,0.40000000,-0.30000000,0.00000000,0.60000000,5.14000000,5.14000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-11-02,0.00000000,1.24000000,1.57000000,-1.31000000,-1.02000000,1.24000000,1.57000000,-1.31000000,-1.02000000,0.00246032,0.00311508,-0.00259921,-0.00202381,0.18606109,0.11509066,0.44884825,0.25000000,0.99999998,0.00000001,0.00000001,0.00000001,0.43024276,0.08056346,0.31419378,0.17500000,0.24418167,-0.03452719,-0.13465447,-0.07500000
2020-12-01,2020-11-30,factor_nonpit_unguarded_diagnostic_ext2026,45a47f9693b4e33420045ef2c70c1bfd761d5b715e8bef397bdd46efbeaf3239,nonpit_diagnostic,False,0.97923081,True,True,0.46316304,-0.92959420,0.22140791,-0.24877642,0.98744951,-0.93000000,-0.25000000,0.22000000,0.22000000,-0.22000000,1.14600000,1.14600000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2020-12-01,0.00000000,-0.34500000,-0.13200000,-0.35800000,0.31100000,-0.34500000,-0.13200000,-0.35800000,0.31100000,-0.00063409,-0.00024261,-0.00065799,0.00057160,0.19172184,0.11878394,0.43949422,0.25000000,0.00000000,0.16237794,0.00000000,0.83762206,0.13420529,0.13186214,0.30764595,0.42628662,-0.05751655,0.01307820,-0.13184827,0.17628662
2021-01-04,2020-12-31,factor_nonpit_unguarded_diagnostic_ext2026,7f161f4f39e4ad44074e7d52a149a57a6ed5d76b3a52561e84aac61f27083968,nonpit_diagnostic,False,0.63915925,True,True,0.57103415,-0.73784046,0.58135223,-0.58040367,1.10419535,-0.74000000,-0.58000000,-0.40000000,0.58000000,-0.50000000,2.04000000,2.04000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-01-04,0.00000000,-0.51200000,-0.54600000,-0.33200000,0.65000000,-0.51200000,-0.54600000,-0.33200000,0.65000000,-0.00116020,-0.00123724,-0.00075231,0.00147291,0.19197426,0.11895320,0.43907254,0.25000000,0.00000005,0.00000034,0.00000013,0.99999948,0.13438200,0.08326734,0.30735082,0.47499984,-0.05759226,-0.03568586,-0.13172172,0.22499984
2021-02-01,2021-01-31,factor_nonpit_unguarded_diagnostic_ext2026,5d589fffddd020ed5877d11df872bbf18e3e8c81c23327ead5ea64257f24c3ab,nonpit_diagnostic,False,0.54063676,True,True,0.61854668,-0.65781323,1.16361158,-0.57427030,1.45481838,-0.66000000,1.00000000,-0.57000000,0.25000000,0.30000000,6.24100000,6.24100000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-02-01,0.00000000,1.75900000,1.91000000,-1.45200000,-1.12000000,1.75900000,1.91000000,-1.45200000,-1.12000000,0.00431755,0.00468819,-0.00356401,-0.00274910,0.19703310,0.12127345,0.43169346,0.25000000,1.00000000,0.00000000,0.00000000,0.00000000,0.43792317,0.08489141,0.30218542,0.17500000,0.24089007,-0.03638203,-0.12950804,-0.07500000
2021-03-01,2021-02-28,factor_nonpit_unguarded_diagnostic_ext2026,b0afec6109a205f2b2f714b81cdb3c26506d8698ef9b803980f0383a99f9c792,nonpit_diagnostic,False,0.66098023,True,True,0.74966659,-0.20869573,1.94967055,-0.78277997,2.11128246,-0.10000000,-0.40000000,1.00000000,1.00000000,-0.80000000,7.50000000,7.50000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-03-01,0.00000000,-1.95000000,-2.18000000,1.28000000,2.09000000,-1.95000000,-2.18000000,1.28000000,2.09000000,-0.00580099,-0.00648521,0.00380783,0.00621747,0.20060487,0.12236155,0.42703359,0.25000000,0.00000003,0.00000003,0.00000023,0.99999971,0.14042341,0.08565309,0.29892358,0.47499991,-0.06018145,-0.03670846,-0.12811001,0.22499991
2021-04-01,2021-03-31,factor_nonpit_unguarded_diagnostic_ext2026,176b3256c80bb2a0bc1c145371de434513086f303a97f78ff7344080f6551209,nonpit_diagnostic,False,0.00000000,True,True,0.71480067,1.38016819,2.57591131,-0.94665584,3.07186272,0.53000000,-0.37000000,1.00000000,0.37000000,-1.00000000,8.09900000,8.09900000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-04-01,0.00000000,-2.04000000,-2.37300000,1.80900000,1.87700000,-2.04000000,-2.37300000,1.80900000,1.87700000,-0.00578648,-0.00673104,0.00513125,0.00532413,0.20100967,0.12295302,0.42603731,0.25000000,0.00000000,0.00000001,0.00000062,0.99999937,0.14070677,0.08606711,0.29822630,0.47499981,-0.06030290,-0.03688590,-0.12781101,0.22499981
2021-05-03,2021-04-30,factor_nonpit_unguarded_diagnostic_ext2026,f8b284c25f533a5ae45ab6c8b1d63b6bafaa35d99565a682eeb2bed746855978,nonpit_diagnostic,False,0.94284173,True,True,0.76681158,3.35818608,2.24470475,-0.98927689,4.15869954,0.90000000,0.80000000,-0.70000000,0.80000000,0.60000000,2.70000000,2.70000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2021-04-01,,1.21000000,0.83000000,-0.31000000,-0.35000000,1.21000000,0.83000000,-0.31000000,-0.35000000,0.00368191,0.00252561,-0.00094330,-0.00106502,0.20087442,0.12287029,0.42625530,0.25000000,,,,,0.14070677,0.08606711,0.29822630,0.47499981,-0.06016765,-0.03680317,-0.12802899,0.22499981
2021-06-01,2021-05-31,factor_nonpit_unguarded_diagnostic_ext2026,64cd8e0cbe8111ea0e4cbf9d4f1362df38112e98b6f673d71b7904279d348f6d,nonpit_diagnostic,False,0.89068785,True,True,0.64691576,3.86550412,2.03554438,-0.90497392,4.46145053,0.95000000,-0.30000000,0.50000000,0.60000000,-0.70000000,6.97000000,6.97000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-06-01,0.00000000,-1.58500000,-2.08000000,1.64000000,1.66500000,-1.58500000,-2.08000000,1.64000000,1.66500000,-0.00406889,-0.00533962,0.00421009,0.00427426,0.20044113,0.12293949,0.42661938,0.25000000,0.00000000,0.00000000,0.41816619,0.58183381,0.14030879,0.08605765,0.42408342,0.34955014,-0.06013234,-0.03688185,-0.00253596,0.09955014
2021-07-01,2021-06-30,factor_nonpit_unguarded_diagnostic_ext2026,0e47dd21e36038c8ee6aa060f660562504b5b3c4ff244e18f60687d23999122e,nonpit_diagnostic,False,0.66250283,True,True,0.55585969,3.75162317,1.41028483,-1.15192486,4.17019311,1.00000000,0.38000000,-0.31000000,0.38000000,-0.40000000,1.63800000,1.63800000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-07-01,0.00000000,-0.02600000,-0.51300000,0.66900000,0.43000000,-0.02600000,-0.51300000,0.66900000,0.43000000,-0.00005735,-0.00113157,0.00147568,0.00094849,0.20326413,0.12467989,0.42205598,0.25000000,0.00000002,0.00000001,0.99999975,0.00000023,0.14228489,0.08727592,0.59543911,0.17500007,-0.06097923,-0.03740397,0.17338313,-0.07499993
2021-08-02,2021-07-31,factor_nonpit_unguarded_diagnostic_ext2026,0414f2190cc81ba6640e17b01e9b2e9e22154d667f80563f73cdc46975a34129,nonpit_diagnostic,False,0.58101548,True,True,0.71414284,3.30244489,1.02470863,-0.85921319,3.56292259,0.90000000,0.70000000,-0.60000000,0.80000000,0.50000000,1.87000000,1.87000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-08-02,0.00000000,0.97000000,0.58000000,-0.15000000,-0.17000000,0.97000000,0.58000000,-0.15000000,-0.17000000,0.00274888,0.00164366,-0.00042509,-0.00048176,0.20318053,0.12461970,0.42219977,0.25000000,0.99999994,0.00000004,0.00000001,0.00000001,0.44222636,0.08723380,0.29553984,0.17500000,0.23904582,-0.03738590,-0.12665993,-0.07500000
2021-09-01,2021-08-31,factor_nonpit_unguarded_diagnostic_ext2026,2a982ba812123ebf35d63963e4ba42153a78971e676e8ed3f283ceb3d7966357,nonpit_diagnostic,False,0.96886567,True,True,0.70142712,2.92307346,1.12212301,-0.93235303,3.26692526,0.90000000,-0.40000000,0.70000000,0.80000000,-0.60000000,7.82000000,7.82000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-09-01,0.00000000,-1.83000000,-2.31000000,1.75000000,1.93000000,-1.83000000,-2.31000000,1.75000000,1.93000000,-0.00509370,-0.00642975,0.00487102,0.00537204,0.20458965,0.12549295,0.41991740,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.14321275,0.08784507,0.59394218,0.17500000,-0.06137689,-0.03764788,0.17402478,-0.07500000
2021-10-01,2021-09-30,factor_nonpit_unguarded_diagnostic_ext2026,537c08a48052c0387fa46b1903ef57125bdb39b0d164d80cb21d08624d641ee6,nonpit_diagnostic,False,0.54454407,True,True,0.71278328,2.84305380,1.41978928,-0.95737385,3.31893374,0.92000000,-0.28000000,0.75000000,0.63000000,-0.81000000,7.87600000,7.87600000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-10-01,0.00000000,-1.83100000,-2.32000000,1.84100000,1.88400000,-1.83100000,-2.32000000,1.84100000,1.88400000,-0.00517899,-0.00656213,0.00520728,0.00532890,0.20737718,0.12690228,0.41572054,0.25000000,0.00000002,0.00000047,0.00000067,0.99999884,0.14516403,0.08883174,0.29100458,0.47499965,-0.06221315,-0.03807054,-0.12471596,0.22499965
2021-11-01,2021-10-31,factor_nonpit_unguarded_diagnostic_ext2026,1562d8866a41fac01c035de393fe047f948493ea31bc8897da3c587ab0f5bef9,nonpit_diagnostic,False,0.52540224,True,True,0.71414284,3.24195442,1.01054176,-0.92672973,3.51998453,0.90000000,-0.80000000,0.60000000,0.50000000,-0.70000000,8.48000000,8.48000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-11-01,0.00000000,-2.12000000,-2.57000000,1.86000000,1.93000000,-2.12000000,-2.57000000,1.86000000,1.93000000,-0.00600787,-0.00728312,0.00527105,0.00546943,0.20546485,0.12879630,0.41573885,0.25000000,0.00000013,0.00000045,0.00000322,0.99999621,0.14382544,0.09015754,0.29101816,0.47499886,-0.06163942,-0.03863876,-0.12472069,0.22499886
2021-12-01,2021-11-30,factor_nonpit_unguarded_diagnostic_ext2026,a31d291d410492a9bfe89ed04fd8887a4ca06960ca0dd484101f9c4eece664c3,nonpit_diagnostic,False,0.34736738,True,True,0.53712196,3.34748187,0.65657205,-0.42115601,3.43716368,0.95000000,0.40000000,0.20000000,0.50000000,-0.30000000,2.86000000,2.86000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2021-12-01,0.00000000,-0.37500000,-0.80000000,0.94000000,0.74500000,-0.37500000,-0.80000000,0.94000000,0.74500000,-0.00079929,-0.00170515,0.00200355,0.00158792,0.20651938,0.13023183,0.41324879,0.25000000,0.00000000,0.15933135,0.68409516,0.15657349,0.14456357,0.13896168,0.49450271,0.22197205,-0.06195581,0.00872986,0.08125391,-0.02802795
2022-01-03,2021-12-31,factor_nonpit_unguarded_diagnostic_ext2026,f023adbd2ad960a3c41f8b33b485689165ac6dc80fb315bf9e1159f2d0104a87,nonpit_diagnostic,False,0.67230014,True,True,0.77491935,3.17099498,0.39446102,-0.93416622,3.32918537,0.95000000,-0.80000000,0.40000000,0.90000000,-0.70000000,8.70000000,8.70000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2021-12-01,,-2.09500000,-2.66000000,1.80000000,2.14500000,-2.09500000,-2.66000000,1.80000000,2.14500000,-0.00644229,-0.00817970,0.00553514,0.00659604,0.20710261,0.13262832,0.41026907,0.25000000,,,,,0.14456357,0.13896168,0.49450271,0.22197205,-0.06253904,0.00633336,0.08423364,-0.02802795
2022-02-01,2022-01-31,factor_nonpit_unguarded_diagnostic_ext2026,e0191ac9bc59c748a0df6a2e9e88ef79aec9e046e5185e8b85171702e8df46f0,nonpit_diagnostic,False,0.63117652,True,True,0.52057660,3.08425981,-0.01825156,-0.43154681,3.11435778,0.95000000,-0.30000000,-0.05000000,0.00000000,-0.60000000,4.16000000,4.16000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-02-01,0.00000000,-0.90500000,-1.31500000,1.14500000,0.79500000,-0.90500000,-1.31500000,1.14500000,0.79500000,-0.00186953,-0.00271650,0.00236532,0.00164230,0.20536693,0.13331470,0.41131837,0.25000000,0.00000004,0.00000026,0.99999469,0.00000502,0.14375686,0.09332037,0.58792126,0.17500151,-0.06161007,-0.03999433,0.17660290,-0.07499849
2022-03-01,2022-02-28,factor_nonpit_unguarded_diagnostic_ext2026,ae5c0cfecb62afe34bd942aa94fd251fcb1cbd81f11ecf15bbe58049bd4c4fac,nonpit_diagnostic,False,0.96279461,False,False,,3.00118227,-0.54128839,-0.30119310,3.06444211,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2022-03-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20589943,0.13239151,0.41170906,0.25000000,0.20589943,0.13239151,0.41170906,0.25000000,0.20589943,0.13239151,0.41170906,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2022-04-01,2022-03-31,factor_nonpit_unguarded_diagnostic_ext2026,08de5d06e205b08d8ab4c104b10dda388ba04c8a13a35f062b48ae4ca9307c03,nonpit_diagnostic,False,0.93865663,True,True,0.73484692,3.03029624,-1.37563362,-0.60959837,3.38329327,1.00000000,-0.60000000,0.70000000,-0.60000000,-0.70000000,6.49000000,6.49000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-04-01,0.00000000,-1.70000000,-1.95000000,1.82000000,1.02000000,-1.70000000,-1.95000000,1.82000000,1.02000000,-0.00495730,-0.00568632,0.00530723,0.00297438,0.21009506,0.13301268,0.40689227,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.14706654,0.09310888,0.58482459,0.17500000,-0.06302852,-0.03990380,0.17793232,-0.07500000
2022-05-02,2022-04-30,factor_nonpit_unguarded_diagnostic_ext2026,919603320754b1955df37f30aceb3be5a24f043230228d5fa5cc0fe583cff920,nonpit_diagnostic,False,0.82580961,True,True,0.74263046,2.63069463,-0.96549745,-0.10879597,2.80438516,0.95000000,-0.85000000,-0.05000000,0.80000000,-0.70000000,7.42000000,7.42000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2022-04-01,,-1.75500000,-2.34500000,1.49500000,1.82500000,-1.75500000,-2.34500000,1.49500000,1.82500000,-0.00517189,-0.00691059,0.00440568,0.00537818,0.21041740,0.13184402,0.40773858,0.25000000,,,,,0.14706654,0.09310888,0.58482459,0.17500000,-0.06335086,-0.03873514,0.17708600,-0.07500000
2022-06-01,2022-05-31,factor_nonpit_unguarded_diagnostic_ext2026,dac1f844ea6e26bdae077afedb1c26887d3a96e936d405647bb0aaa1ee4a9dae,nonpit_diagnostic,False,0.96356488,True,True,0.63512204,2.57089331,-0.61446285,0.11696957,2.64589094,0.95000000,-0.60000000,0.12000000,0.50000000,-0.70000000,6.63600000,6.63600000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-06-01,0.00000000,-1.55100000,-2.06400000,1.48400000,1.53700000,-1.55100000,-2.06400000,1.48400000,1.53700000,-0.00390902,-0.00520195,0.00374016,0.00387374,0.20966034,0.12889243,0.41144723,0.25000000,0.00000000,0.34550432,0.65449568,0.00000000,0.14676224,0.19387599,0.48436177,0.17500000,-0.06289810,0.06498357,0.07291454,-0.07500000
